volunteer,channel,ETC for EyesOpen,ETC for EyesClosed
S036,FC3,0.06510416666666667,0.06541666666666666
S036,FC1,0.06302083333333333,0.06416666666666666
S036,FCz,0.0671875,0.06333333333333334
S036,FC2,0.06510416666666667,0.064375
S036,FC4,0.06666666666666667,0.06447916666666667
S036,FC6,0.065,0.06385416666666667
S036,C5,0.06489583333333333,0.06541666666666666
S036,C3,0.06645833333333333,0.06489583333333333
S036,C1,0.065,0.06270833333333334
S036,Cz,0.06489583333333333,0.06208333333333333
S036,C2,0.06510416666666667,0.06072916666666667
S036,C4,0.0675,0.063125
S036,C6,0.06677083333333333,0.0634375
S036,CP5,0.06666666666666667,0.06635416666666667
S036,CP3,0.06541666666666666,0.06260416666666667
S036,CP1,0.06479166666666666,0.06354166666666666
S036,CPz,0.06510416666666667,0.0615625
S036,CP2,0.06489583333333333,0.06385416666666667
S036,CP4,0.068125,0.06520833333333333
S036,CP6,0.0665625,0.06479166666666666
S036,Fp1,0.06802083333333334,0.065625
S036,Fpz,0.06864583333333334,0.06447916666666667
S036,Fp2,0.068125,0.06260416666666667
S036,AF7,0.06510416666666667,0.064375
S036,AF3,0.06447916666666667,0.06375
S036,AFz,0.06604166666666667,0.06333333333333334
S036,AF4,0.06604166666666667,0.061875
S036,AF8,0.06645833333333333,0.0621875
S036,F7,0.06458333333333334,0.06458333333333334
S036,F5,0.06479166666666666,0.06239583333333333
S036,F3,0.06416666666666666,0.0646875
S036,F1,0.06427083333333333,0.064375
S036,Fz,0.06604166666666667,0.06354166666666666
S036,F2,0.0671875,0.06479166666666666
S036,F4,0.06708333333333333,0.06510416666666667
S036,F6,0.06520833333333333,0.06322916666666667
S036,F8,0.06229166666666667,0.06541666666666666
S036,FT7,0.0640625,0.06197916666666667
S036,FT8,0.06291666666666666,0.06114583333333334
S036,T7,0.06364583333333333,0.06416666666666666
S036,T8,0.06729166666666667,0.0621875
S036,T9,0.06520833333333333,0.06583333333333333
S036,T10,0.0646875,0.06427083333333333
S036,TP7,0.0634375,0.06416666666666666
S036,TP8,0.0665625,0.06520833333333333
S036,P7,0.0653125,0.0653125
S036,P5,0.06677083333333333,0.06552083333333333
S036,P3,0.063125,0.06510416666666667
S036,P1,0.06479166666666666,0.06572916666666667
S036,Pz,0.06635416666666667,0.06708333333333333
S036,P2,0.06572916666666667,0.06520833333333333
S036,P4,0.06708333333333333,0.06583333333333333
S036,P6,0.06885416666666666,0.06552083333333333
S036,P8,0.06677083333333333,0.06739583333333334
S036,PO7,0.06510416666666667,0.06489583333333333
S036,PO3,0.06572916666666667,0.0625
S036,POz,0.06375,0.06604166666666667
S036,PO4,0.06552083333333333,0.06614583333333333
S036,PO8,0.06708333333333333,0.0665625
S036,O1,0.06645833333333333,0.06114583333333334
S036,Oz,0.06447916666666667,0.06583333333333333
S036,O2,0.06708333333333333,0.06416666666666666
S036,Iz,0.06489583333333333,0.06541666666666666
S037,FC5,0.06677083333333333,0.064375
S037,FC3,0.06447916666666667,0.06489583333333333
S037,FC1,0.06625,0.06604166666666667
S037,FCz,0.06489583333333333,0.06354166666666666
S037,FC2,0.066875,0.06489583333333333
S037,FC4,0.0621875,0.06645833333333333
S037,FC6,0.06677083333333333,0.06572916666666667
S037,C5,0.06510416666666667,0.06572916666666667
S037,C3,0.06458333333333334,0.06572916666666667
S037,C1,0.06520833333333333,0.065625
S037,Cz,0.0653125,0.06333333333333334
S037,C2,0.06520833333333333,0.06552083333333333
S037,C4,0.065,0.06291666666666666
S037,C6,0.06416666666666666,0.0671875
S037,CP5,0.0653125,0.06625
S037,CP3,0.0634375,0.0675
S037,CP1,0.06364583333333333,0.06604166666666667
S037,CPz,0.0659375,0.06333333333333334
S037,CP2,0.0653125,0.06375
S037,CP4,0.066875,0.06375
S037,CP6,0.066875,0.06489583333333333
S037,Fp1,0.065625,0.065
S037,Fpz,0.06395833333333334,0.06479166666666666
S037,Fp2,0.06572916666666667,0.06416666666666666
S037,AF7,0.063125,0.0675
S037,AF3,0.06583333333333333,0.0653125
S037,AFz,0.06583333333333333,0.0659375
S037,AF4,0.065625,0.06364583333333333
S037,AF8,0.06572916666666667,0.0640625
S037,F7,0.06614583333333333,0.06479166666666666
S037,F5,0.06552083333333333,0.0640625
S037,F3,0.06489583333333333,0.06364583333333333
S037,F1,0.06552083333333333,0.06479166666666666
S037,Fz,0.06552083333333333,0.06322916666666667
S037,F2,0.0659375,0.06416666666666666
S037,F4,0.06635416666666667,0.06822916666666666
S037,F6,0.06427083333333333,0.0646875
S037,F8,0.064375,0.06510416666666667
S037,FT7,0.06666666666666667,0.06479166666666666
S037,FT8,0.06541666666666666,0.06541666666666666
S037,T7,0.06479166666666666,0.06677083333333333
S037,T8,0.066875,0.06666666666666667
S037,T9,0.06614583333333333,0.06822916666666666
S037,T10,0.06625,0.06489583333333333
S037,TP7,0.06520833333333333,0.06520833333333333
S037,TP8,0.06385416666666667,0.06729166666666667
S037,P7,0.06770833333333333,0.065625
S037,P5,0.06822916666666666,0.06385416666666667
S037,P3,0.06625,0.0690625
S037,P1,0.06635416666666667,0.06552083333333333
S037,Pz,0.06677083333333333,0.0653125
S037,P2,0.06510416666666667,0.06322916666666667
S037,P4,0.06458333333333334,0.064375
S037,P6,0.06729166666666667,0.06645833333333333
S037,P8,0.06791666666666667,0.06489583333333333
S037,PO7,0.0684375,0.0659375
S037,PO3,0.06427083333333333,0.06833333333333333
S037,POz,0.06614583333333333,0.065625
S037,PO4,0.06645833333333333,0.06666666666666667
S037,PO8,0.068125,0.06739583333333334
S037,O1,0.06541666666666666,0.065
S037,Oz,0.06447916666666667,0.06479166666666666
S037,O2,0.06822916666666666,0.06708333333333333
S037,Iz,0.0659375,0.06541666666666666
S038,FC5,0.06791666666666667,0.06333333333333334
S038,FC3,0.0640625,0.06322916666666667
S038,FC1,0.06541666666666666,0.0609375
S038,FCz,0.06520833333333333,0.06375
S038,FC2,0.06302083333333333,0.061875
S038,FC4,0.0640625,0.0634375
S038,FC6,0.06479166666666666,0.06177083333333333
S038,C5,0.0640625,0.06645833333333333
S038,C3,0.065,0.065
S038,C1,0.06552083333333333,0.06239583333333333
S038,Cz,0.06489583333333333,0.061875
S038,C2,0.065625,0.06291666666666666
S038,C4,0.065625,0.06322916666666667
S038,C6,0.06572916666666667,0.06489583333333333
S038,CP5,0.06416666666666666,0.06270833333333334
S038,CP3,0.06572916666666667,0.06177083333333333
S038,CP1,0.06322916666666667,0.06229166666666667
S038,CPz,0.06708333333333333,0.0640625
S038,CP2,0.06416666666666666,0.06322916666666667
S038,CP4,0.06416666666666666,0.06479166666666666
S038,CP6,0.0675,0.061875
S038,Fp1,0.0653125,0.06583333333333333
S038,Fpz,0.06385416666666667,0.06791666666666667
S038,Fp2,0.06447916666666667,0.065625
S038,AF7,0.066875,0.06489583333333333
S038,AF3,0.058958333333333335,0.0646875
S038,AFz,0.06447916666666667,0.0640625
S038,AF4,0.0559375,0.06572916666666667
S038,AF8,0.066875,0.0653125
S038,F7,0.065625,0.06510416666666667
S038,F5,0.066875,0.06354166666666666
S038,F3,0.06552083333333333,0.06302083333333333
S038,F1,0.06583333333333333,0.06364583333333333
S038,Fz,0.06552083333333333,0.06354166666666666
S038,F2,0.0671875,0.06322916666666667
S038,F4,0.068125,0.063125
S038,F6,0.0628125,0.06458333333333334
S038,F8,0.0553125,0.06604166666666667
S038,FT7,0.06645833333333333,0.06552083333333333
S038,FT8,0.066875,0.0628125
S038,T7,0.06645833333333333,0.06489583333333333
S038,T8,0.0640625,0.065625
S038,T9,0.0665625,0.06145833333333333
S038,T10,0.0646875,0.0640625
S038,TP7,0.06479166666666666,0.061875
S038,TP8,0.06479166666666666,0.06479166666666666
S038,P7,0.06375,0.06114583333333334
S038,P5,0.06302083333333333,0.06177083333333333
S038,P3,0.06739583333333334,0.06427083333333333
S038,P1,0.06375,0.06114583333333334
S038,Pz,0.0628125,0.0596875
S038,P2,0.06427083333333333,0.05875
S038,P4,0.0625,0.059270833333333335
S038,P6,0.06833333333333333,0.058125
S038,P8,0.06447916666666667,0.060625
S038,PO7,0.06395833333333334,0.058020833333333334
S038,PO3,0.06479166666666666,0.058645833333333335
S038,POz,0.06510416666666667,0.0571875
S038,PO4,0.06260416666666667,0.05520833333333333
S038,PO8,0.0646875,0.0540625
S038,O1,0.06229166666666667,0.05645833333333333
S038,Oz,0.06333333333333334,0.0540625
S038,O2,0.06458333333333334,0.05291666666666667
S038,Iz,0.06395833333333334,0.056354166666666664
S039,FC5,0.06354166666666666,0.0634375
S039,FC3,0.06270833333333334,0.0625
S039,FC1,0.0615625,0.0646875
S039,FCz,0.064375,0.0625
S039,FC2,0.06114583333333334,0.0615625
S039,FC4,0.060208333333333336,0.059583333333333335
S039,FC6,0.06208333333333333,0.06135416666666667
S039,C5,0.06177083333333333,0.0621875
S039,C3,0.06291666666666666,0.06104166666666667
S039,C1,0.06479166666666666,0.06291666666666666
S039,Cz,0.06145833333333333,0.061875
S039,C2,0.0615625,0.06104166666666667
S039,C4,0.06104166666666667,0.06375
S039,C6,0.06302083333333333,0.06552083333333333
S039,CP5,0.06291666666666666,0.06291666666666666
S039,CP3,0.06520833333333333,0.06354166666666666
S039,CP1,0.0628125,0.06395833333333334
S039,CPz,0.0628125,0.064375
S039,CP2,0.06270833333333334,0.06604166666666667
S039,CP4,0.06322916666666667,0.06375
S039,CP6,0.0640625,0.06447916666666667
S039,Fp1,0.0625,0.05979166666666667
S039,Fpz,0.06114583333333334,0.06145833333333333
S039,Fp2,0.06125,0.06239583333333333
S039,AF7,0.0609375,0.06427083333333333
S039,AF3,0.06333333333333334,0.06239583333333333
S039,AFz,0.06364583333333333,0.063125
S039,AF4,0.061875,0.0603125
S039,AF8,0.0640625,0.061875
S039,F7,0.06333333333333334,0.0646875
S039,F5,0.06385416666666667,0.06520833333333333
S039,F3,0.06208333333333333,0.06375
S039,F1,0.0659375,0.0621875
S039,Fz,0.0628125,0.06072916666666667
S039,F2,0.06125,0.059583333333333335
S039,F4,0.06072916666666667,0.0603125
S039,F6,0.06375,0.06416666666666666
S039,F8,0.06489583333333333,0.06010416666666667
S039,FT7,0.06541666666666666,0.060625
S039,FT8,0.064375,0.0634375
S039,T7,0.06416666666666666,0.06364583333333333
S039,T8,0.06197916666666667,0.06229166666666667
S039,T9,0.06677083333333333,0.063125
S039,T10,0.06322916666666667,0.06322916666666667
S039,TP7,0.065625,0.0640625
S039,TP8,0.0621875,0.06114583333333334
S039,P7,0.06322916666666667,0.061875
S039,P5,0.06375,0.0646875
S039,P3,0.0634375,0.0628125
S039,P1,0.06395833333333334,0.06458333333333334
S039,Pz,0.06625,0.06416666666666666
S039,P2,0.06166666666666667,0.06520833333333333
S039,P4,0.0628125,0.0640625
S039,P6,0.06385416666666667,0.06239583333333333
S039,P8,0.06489583333333333,0.06125
S039,PO7,0.06510416666666667,0.06385416666666667
S039,PO3,0.0659375,0.06260416666666667
S039,POz,0.06375,0.06583333333333333
S039,PO4,0.06302083333333333,0.06322916666666667
S039,PO8,0.06302083333333333,0.058958333333333335
S039,O1,0.06583333333333333,0.06385416666666667
S039,Oz,0.064375,0.0640625
S039,O2,0.06333333333333334,0.06354166666666666
S039,Iz,0.06375,0.065625
S040,FC5,0.06489583333333333,0.054375
S040,FC3,0.065625,0.05677083333333333
S040,FC1,0.065625,0.058229166666666665
S040,FCz,0.06395833333333334,0.0559375
S040,FC2,0.06447916666666667,0.05583333333333333
S040,FC4,0.06520833333333333,0.05520833333333333
S040,FC6,0.06583333333333333,0.058125
S040,C5,0.0653125,0.05645833333333333
S040,C3,0.065,0.0578125
S040,C1,0.06583333333333333,0.05427083333333333
S040,Cz,0.06541666666666666,0.05572916666666667
S040,C2,0.06614583333333333,0.057708333333333334
S040,C4,0.06479166666666666,0.05520833333333333
S040,C6,0.0659375,0.05739583333333333
S040,CP5,0.065,0.05645833333333333
S040,CP3,0.0665625,0.057708333333333334
S040,CP1,0.06479166666666666,0.053125
S040,CPz,0.06625,0.057604166666666665
S040,CP2,0.06427083333333333,0.05645833333333333
S040,CP4,0.06604166666666667,0.056354166666666664
S040,CP6,0.064375,0.05677083333333333
S040,Fp1,0.05291666666666667,0.05625
S040,Fpz,0.059270833333333335,0.05520833333333333
S040,Fp2,0.06510416666666667,0.05552083333333333
S040,AF7,0.05583333333333333,0.05614583333333333
S040,AF3,0.057708333333333334,0.05625
S040,AFz,0.06197916666666667,0.057708333333333334
S040,AF4,0.0659375,0.05708333333333333
S040,AF8,0.06552083333333333,0.059583333333333335
S040,F7,0.065,0.058020833333333334
S040,F5,0.063125,0.058333333333333334
S040,F3,0.06479166666666666,0.05520833333333333
S040,F1,0.06583333333333333,0.05604166666666666
S040,Fz,0.06427083333333333,0.05583333333333333
S040,F2,0.06708333333333333,0.056354166666666664
S040,F4,0.0659375,0.056666666666666664
S040,F6,0.0690625,0.058020833333333334
S040,F8,0.06354166666666666,0.0596875
S040,FT7,0.06489583333333333,0.06114583333333334
S040,FT8,0.06947916666666666,0.060625
S040,T7,0.06635416666666667,0.05739583333333333
S040,T8,0.06614583333333333,0.06072916666666667
S040,T9,0.06489583333333333,0.06177083333333333
S040,T10,0.06572916666666667,0.0615625
S040,TP7,0.0653125,0.057708333333333334
S040,TP8,0.06666666666666667,0.0584375
S040,P7,0.0659375,0.058645833333333335
S040,P5,0.06604166666666667,0.05614583333333333
S040,P3,0.06635416666666667,0.05572916666666667
S040,P1,0.0646875,0.05333333333333334
S040,Pz,0.0653125,0.05479166666666667
S040,P2,0.0640625,0.05572916666666667
S040,P4,0.06760416666666667,0.0565625
S040,P6,0.06270833333333334,0.059270833333333335
S040,P8,0.06395833333333334,0.059583333333333335
S040,PO7,0.06364583333333333,0.0578125
S040,PO3,0.06375,0.059479166666666666
S040,POz,0.06333333333333334,0.05677083333333333
S040,PO4,0.06135416666666667,0.0565625
S040,PO8,0.06572916666666667,0.056354166666666664
S040,O1,0.06489583333333333,0.05427083333333333
S040,Oz,0.06770833333333333,0.0540625
S040,O2,0.06479166666666666,0.0578125
S040,Iz,0.06510416666666667,0.0590625
S041,FC5,0.0665625,0.06333333333333334
S041,FC3,0.06447916666666667,0.0640625
S041,FC1,0.0640625,0.06447916666666667
S041,FCz,0.06260416666666667,0.06385416666666667
S041,FC2,0.065,0.063125
S041,FC4,0.0675,0.06375
S041,FC6,0.0675,0.06479166666666666
S041,C5,0.06364583333333333,0.06489583333333333
S041,C3,0.06489583333333333,0.06291666666666666
S041,C1,0.06458333333333334,0.06552083333333333
S041,Cz,0.06520833333333333,0.06354166666666666
S041,C2,0.06552083333333333,0.0625
S041,C4,0.06833333333333333,0.06239583333333333
S041,C6,0.06510416666666667,0.06302083333333333
S041,CP5,0.06208333333333333,0.06572916666666667
S041,CP3,0.0634375,0.0653125
S041,CP1,0.06614583333333333,0.06625
S041,CPz,0.06583333333333333,0.06447916666666667
S041,CP2,0.06458333333333334,0.06354166666666666
S041,CP4,0.065,0.063125
S041,CP6,0.06520833333333333,0.06447916666666667
S041,Fp1,0.06552083333333333,0.066875
S041,Fpz,0.06666666666666667,0.06260416666666667
S041,Fp2,0.06666666666666667,0.0640625
S041,AF7,0.06447916666666667,0.06364583333333333
S041,AF3,0.06604166666666667,0.06552083333333333
S041,AFz,0.06614583333333333,0.06208333333333333
S041,AF4,0.06458333333333334,0.06145833333333333
S041,AF8,0.06364583333333333,0.06291666666666666
S041,F7,0.06385416666666667,0.06270833333333334
S041,F5,0.0671875,0.06354166666666666
S041,F3,0.06604166666666667,0.06354166666666666
S041,F1,0.06302083333333333,0.06229166666666667
S041,Fz,0.06395833333333334,0.06364583333333333
S041,F2,0.06333333333333334,0.06333333333333334
S041,F4,0.06625,0.06322916666666667
S041,F6,0.06604166666666667,0.06145833333333333
S041,F8,0.06458333333333334,0.061875
S041,FT7,0.06458333333333334,0.06489583333333333
S041,FT8,0.06614583333333333,0.060833333333333336
S041,T7,0.06520833333333333,0.06614583333333333
S041,T8,0.06510416666666667,0.06229166666666667
S041,T9,0.06614583333333333,0.06604166666666667
S041,T10,0.06302083333333333,0.06489583333333333
S041,TP7,0.06322916666666667,0.06427083333333333
S041,TP8,0.06489583333333333,0.06322916666666667
S041,P7,0.06364583333333333,0.06739583333333334
S041,P5,0.06395833333333334,0.064375
S041,P3,0.063125,0.06520833333333333
S041,P1,0.0646875,0.06458333333333334
S041,Pz,0.0646875,0.06322916666666667
S041,P2,0.0640625,0.06239583333333333
S041,P4,0.06833333333333333,0.06270833333333334
S041,P6,0.06583333333333333,0.06177083333333333
S041,P8,0.06635416666666667,0.060625
S041,PO7,0.06541666666666666,0.0646875
S041,PO3,0.06416666666666666,0.066875
S041,POz,0.06322916666666667,0.06385416666666667
S041,PO4,0.06583333333333333,0.0665625
S041,PO8,0.0634375,0.0625
S041,O1,0.06395833333333334,0.06697916666666667
S041,Oz,0.06260416666666667,0.065
S041,O2,0.06447916666666667,0.0603125
S041,Iz,0.06291666666666666,0.06375
S042,FC5,0.06916666666666667,0.061875
S042,FC3,0.06822916666666666,0.0578125
S042,FC1,0.0659375,0.0565625
S042,FCz,0.0659375,0.059479166666666666
S042,FC2,0.06583333333333333,0.058229166666666665
S042,FC4,0.0678125,0.057604166666666665
S042,FC6,0.06875,0.05489583333333333
S042,C5,0.06041666666666667,0.059166666666666666
S042,C3,0.06041666666666667,0.059375
S042,C1,0.068125,0.0590625
S042,Cz,0.069375,0.0603125
S042,C2,0.06895833333333333,0.06166666666666667
S042,C4,0.06208333333333333,0.06104166666666667
S042,C6,0.06729166666666667,0.056979166666666664
S042,CP5,0.058958333333333335,0.0565625
S042,CP3,0.06041666666666667,0.05552083333333333
S042,CP1,0.060520833333333336,0.05479166666666667
S042,CPz,0.06395833333333334,0.05583333333333333
S042,CP2,0.06125,0.058229166666666665
S042,CP4,0.060625,0.058854166666666666
S042,CP6,0.06114583333333334,0.059583333333333335
S042,Fp1,0.0646875,0.059583333333333335
S042,Fpz,0.06739583333333334,0.0584375
S042,Fp2,0.06302083333333333,0.0578125
S042,AF7,0.06802083333333334,0.058541666666666665
S042,AF3,0.066875,0.058020833333333334
S042,AFz,0.06614583333333333,0.06125
S042,AF4,0.06510416666666667,0.057916666666666665
S042,AF8,0.0640625,0.056666666666666664
S042,F7,0.0640625,0.059166666666666666
S042,F5,0.0640625,0.057916666666666665
S042,F3,0.065,0.059166666666666666
S042,F1,0.0634375,0.06177083333333333
S042,Fz,0.063125,0.061875
S042,F2,0.06552083333333333,0.05875
S042,F4,0.06447916666666667,0.05739583333333333
S042,F6,0.06385416666666667,0.06
S042,F8,0.06416666666666666,0.05354166666666667
S042,FT7,0.0659375,0.057604166666666665
S042,FT8,0.06239583333333333,0.05677083333333333
S042,T7,0.06510416666666667,0.06208333333333333
S042,T8,0.06322916666666667,0.05625
S042,T9,0.06708333333333333,0.06354166666666666
S042,T10,0.06354166666666666,0.059583333333333335
S042,TP7,0.06385416666666667,0.0596875
S042,TP8,0.06385416666666667,0.0603125
S042,P7,0.06395833333333334,0.0540625
S042,P5,0.0628125,0.053020833333333336
S042,P3,0.0628125,0.0509375
S042,P1,0.06229166666666667,0.0509375
S042,Pz,0.06260416666666667,0.049479166666666664
S042,P2,0.06333333333333334,0.0496875
S042,P4,0.06114583333333334,0.050833333333333335
S042,P6,0.06885416666666666,0.0496875
S042,P8,0.0684375,0.05260416666666667
S042,PO7,0.06541666666666666,0.049479166666666664
S042,PO3,0.06458333333333334,0.0484375
S042,POz,0.06833333333333333,0.0471875
S042,PO4,0.06895833333333333,0.044583333333333336
S042,PO8,0.0671875,0.043645833333333335
S042,O1,0.06375,0.0465625
S042,Oz,0.06395833333333334,0.04802083333333333
S042,O2,0.0690625,0.044895833333333336
S042,Iz,0.06572916666666667,0.0453125
S043,FC5,0.06604166666666667,0.05708333333333333
S043,FC3,0.06510416666666667,0.058229166666666665
S043,FC1,0.06375,0.056666666666666664
S043,FCz,0.06395833333333334,0.05875
S043,FC2,0.065,0.059895833333333336
S043,FC4,0.06520833333333333,0.061875
S043,FC6,0.06489583333333333,0.059375
S043,C5,0.064375,0.05614583333333333
S043,C3,0.06135416666666667,0.05677083333333333
S043,C1,0.06572916666666667,0.058125
S043,Cz,0.06583333333333333,0.058333333333333334
